id,age,genre,taille,regular_eating,sorbet_fraise,sorbet_framboise,sorbet_passion,sorbet_citron,creme_glacee_vanille,creme_glacee_chocolat,creme_glacee_rhumraisins,creme_glacee_caramel,comment
1310,3,homme,95.25594412951735,Non renseigné,2_moyennement,2_moyennement,2_moyennement,0_pas_du_tout,2_moyennement,4_énormément,0_pas_du_tout,3_beaucoup,NA
1311,32,homme,166.80550351841882,Non renseigné,2_moyennement,1_un peu,1_un peu,1_un peu,1_un peu,Non renseigné,Non renseigné,0_pas_du_tout,NA
1312,66,homme,166.820579581858,Oui,Non renseigné,4_énormément,1_un peu,3_beaucoup,4_énormément,0_pas_du_tout,3_beaucoup,0_pas_du_tout,NA
1313,7,non binaire,114.77246787018662,Oui,2_moyennement,0_pas_du_tout,1_un peu,2_moyennement,0_pas_du_tout,2_moyennement,3_beaucoup,1_un peu,NA
1314,74,femme,157.44315009564338,Non,1_un peu,0_pas_du_tout,2_moyennement,4_énormément,1_un peu,3_beaucoup,3_beaucoup,Non renseigné,NA
1315,39,NA,165.70906330001927,Non,3_beaucoup,0_pas_du_tout,4_énormément,1_un peu,2_moyennement,2_moyennement,Non renseigné,Non renseigné,NA
1316,49,femme,159.89470263699357,Non renseigné,0_pas_du_tout,3_beaucoup,0_pas_du_tout,2_moyennement,3_beaucoup,0_pas_du_tout,Non renseigné,2_moyennement,NA
1317,52,femme,166.11350151261942,Non renseigné,2_moyennement,3_beaucoup,2_moyennement,Non renseigné,4_énormément,Non renseigné,4_énormément,4_énormément,NA
1318,79,NA,165.06262808393907,Non renseigné,3_beaucoup,4_énormément,1_un peu,1_un peu,4_énormément,4_énormément,2_moyennement,3_beaucoup,NA
1319,6,NA,108.89395596200652,Oui,0_pas_du_tout,0_pas_du_tout,0_pas_du_tout,0_pas_du_tout,2_moyennement,4_énormément,2_moyennement,Non renseigné,NA
1320,70,NA,158.3263462574045,Oui,3_beaucoup,2_moyennement,Non renseigné,0_pas_du_tout,2_moyennement,Non renseigné,Non renseigné,Non renseigné,NA
1321,20,femme,169.30551151061488,Oui,4_énormément,2_moyennement,NA,0_pas_du_tout,3_beaucoup,4_énormément,2_moyennement,Non renseigné,NA
1322,32,femme,166.3109667273252,Non renseigné,1_un peu,0_pas_du_tout,1_un peu,3_beaucoup,3_beaucoup,0_pas_du_tout,4_énormément,4_énormément,NA
1323,13,NA,NA,Non renseigné,2_moyennement,4_énormément,Non renseigné,4_énormément,4_énormément,1_un peu,4_énormément,1_un peu,NA
1324,6,homme,110.01722371577065,Oui,3_beaucoup,1_un peu,1_un peu,Non renseigné,3_beaucoup,3_beaucoup,Non renseigné,Non renseigné,NA
1325,64,non binaire,NA,Oui,0_pas_du_tout,4_énormément,1_un peu,0_pas_du_tout,1_un peu,Non renseigné,4_énormément,Non renseigné,NA
1326,59,femme,169.794918633968,Non renseigné,2_moyennement,1_un peu,1_un peu,1_un peu,3_beaucoup,Non renseigné,1_un peu,4_énormément,NA
1327,53,NA,161.75026266796937,Non renseigné,2_moyennement,1_un peu,0_pas_du_tout,3_beaucoup,3_beaucoup,4_énormément,3_beaucoup,Non renseigné,NA
1328,57,femme,168.46059494593572,Non renseigné,2_moyennement,0_pas_du_tout,1_un peu,1_un peu,3_beaucoup,4_énormément,0_pas_du_tout,Non renseigné,NA
1329,61,femme,159.61103163827732,Non,Non renseigné,2_moyennement,3_beaucoup,3_beaucoup,3_beaucoup,1_un peu,Non renseigné,Non renseigné,NA
1330,70,homme,178.1653642672165,Non renseigné,3_beaucoup,1_un peu,4_énormément,0_pas_du_tout,4_énormément,4_énormément,4_énormément,0_pas_du_tout,NA
1331,6,homme,108.64562883739909,Non renseigné,3_beaucoup,2_moyennement,1_un peu,0_pas_du_tout,Non renseigné,Non renseigné,0_pas_du_tout,Non renseigné,NA
1332,78,femme,169.59199733012025,Oui,2_moyennement,3_beaucoup,3_beaucoup,2_moyennement,3_beaucoup,0_pas_du_tout,Non renseigné,Non renseigné,NA
1333,50,homme,173.20714940288568,Non,1_un peu,3_beaucoup,4_énormément,2_moyennement,1_un peu,Non renseigné,4_énormément,3_beaucoup,NA
1334,14,homme,151.0863237234875,Oui,Non renseigné,1_un peu,0_pas_du_tout,2_moyennement,1_un peu,4_énormément,Non renseigné,0_pas_du_tout,NA
1335,60,femme,165.61205500153443,Oui,3_beaucoup,1_un peu,2_moyennement,0_pas_du_tout,1_un peu,Non renseigné,3_beaucoup,2_moyennement,NA
1336,31,femme,NA,Non,1_un peu,4_énormément,0_pas_du_tout,4_énormément,1_un peu,3_beaucoup,1_un peu,Non renseigné,NA
1337,57,homme,NA,Non renseigné,2_moyennement,2_moyennement,1_un peu,1_un peu,3_beaucoup,3_beaucoup,3_beaucoup,Non renseigné,NA
1338,20,homme,170.5150453186706,Non renseigné,0_pas_du_tout,1_un peu,NA,3_beaucoup,Non renseigné,3_beaucoup,0_pas_du_tout,Non renseigné,NA
1339,76,femme,NA,Non,4_énormément,0_pas_du_tout,0_pas_du_tout,3_beaucoup,Non renseigné,Non renseigné,Non renseigné,1_un peu,NA
1340,69,homme,171.79099599493964,Oui,2_moyennement,3_beaucoup,Non renseigné,0_pas_du_tout,1_un peu,3_beaucoup,Non renseigné,Non renseigné,NA
1341,29,non binaire,NA,Oui,1_un peu,2_moyennement,2_moyennement,1_un peu,0_pas_du_tout,0_pas_du_tout,1_un peu,0_pas_du_tout,NA
1342,72,homme,168.74240733775835,Non,3_beaucoup,3_beaucoup,2_moyennement,2_moyennement,4_énormément,Non renseigné,Non renseigné,Non renseigné,NA
1343,26,femme,159.08185439057897,Oui,2_moyennement,4_énormément,1_un peu,2_moyennement,3_beaucoup,1_un peu,0_pas_du_tout,Non renseigné,NA
1344,14,femme,149.41081261659383,Non renseigné,3_beaucoup,4_énormément,0_pas_du_tout,3_beaucoup,1_un peu,1_un peu,Non renseigné,1_un peu,NA
1345,41,femme,NA,Non,2_moyennement,3_beaucoup,3_beaucoup,3_beaucoup,Non renseigné,1_un peu,Non renseigné,Non renseigné,NA
1346,53,homme,176.0254819313213,Oui,0_pas_du_tout,2_moyennement,1_un peu,3_beaucoup,Non renseigné,Non renseigné,4_énormément,Non renseigné,NA
1347,50,femme,166.04194019870758,Non,Non renseigné,1_un peu,2_moyennement,Non renseigné,2_moyennement,2_moyennement,2_moyennement,Non renseigné,NA
1348,55,NA,NA,Non renseigné,0_pas_du_tout,Non renseigné,4_énormément,0_pas_du_tout,1_un peu,3_beaucoup,3_beaucoup,Non renseigné,NA
1349,62,homme,169.19454713933905,Oui,4_énormément,4_énormément,4_énormément,2_moyennement,1_un peu,Non renseigné,4_énormément,Non renseigné,NA
1350,50,femme,162.91207890262214,Non renseigné,0_pas_du_tout,2_moyennement,Non renseigné,4_énormément,4_énormément,1_un peu,0_pas_du_tout,2_moyennement,NA
1351,38,homme,171.5354537724287,Oui,4_énormément,1_un peu,2_moyennement,3_beaucoup,1_un peu,1_un peu,3_beaucoup,Non renseigné,NA
1352,24,homme,165.87663029330395,Oui,0_pas_du_tout,Non renseigné,1_un peu,3_beaucoup,3_beaucoup,1_un peu,0_pas_du_tout,Non renseigné,NA
1353,70,femme,160.97221134389926,Non,1_un peu,3_beaucoup,4_énormément,3_beaucoup,4_énormément,Non renseigné,Non renseigné,Non renseigné,NA
1354,32,femme,160.72115344456208,Non renseigné,4_énormément,Non renseigné,Non renseigné,0_pas_du_tout,3_beaucoup,1_un peu,4_énormément,Non renseigné,NA
1355,37,femme,162.22226443686793,Non,2_moyennement,3_beaucoup,3_beaucoup,3_beaucoup,3_beaucoup,3_beaucoup,4_énormément,4_énormément,NA
1356,15,NA,154.3730060955449,Non,Non renseigné,4_énormément,0_pas_du_tout,3_beaucoup,1_un peu,4_énormément,2_moyennement,Non renseigné,NA
1357,NA,NA,161.57695950859375,Oui,0_pas_du_tout,2_moyennement,2_moyennement,1_un peu,4_énormément,0_pas_du_tout,1_un peu,4_énormément,NA
1358,65,femme,156.39908675622974,Oui,0_pas_du_tout,4_énormément,1_un peu,0_pas_du_tout,3_beaucoup,4_énormément,3_beaucoup,Non renseigné,NA
1359,49,femme,163.72673015224672,Non renseigné,4_énormément,Non renseigné,4_énormément,0_pas_du_tout,3_beaucoup,3_beaucoup,Non renseigné,Non renseigné,NA
1360,NA,non binaire,NA,Non,Non renseigné,Non renseigné,4_énormément,0_pas_du_tout,1_un peu,Non renseigné,1_un peu,2_moyennement,NA
1361,13,non binaire,144.30301534193063,Non renseigné,4_énormément,3_beaucoup,Non renseigné,Non renseigné,2_moyennement,2_moyennement,Non renseigné,Non renseigné,NA
1362,19,homme,172.11005219225817,Oui,1_un peu,3_beaucoup,1_un peu,0_pas_du_tout,0_pas_du_tout,4_énormément,Non renseigné,Non renseigné,NA
1363,77,femme,168.63595790712978,Non,0_pas_du_tout,4_énormément,0_pas_du_tout,3_beaucoup,4_énormément,Non renseigné,4_énormément,4_énormément,NA
1364,52,homme,174.8538661780573,Non,2_moyennement,4_énormément,3_beaucoup,4_énormément,4_énormément,2_moyennement,2_moyennement,Non renseigné,NA
1365,NA,homme,164.29746295597616,Oui,1_un peu,4_énormément,4_énormément,4_énormément,Non renseigné,Non renseigné,3_beaucoup,0_pas_du_tout,NA
1366,68,femme,162.62811241686316,Oui,1_un peu,1_un peu,0_pas_du_tout,0_pas_du_tout,1_un peu,0_pas_du_tout,Non renseigné,2_moyennement,NA
1367,68,homme,162.56957853291448,Non renseigné,1_un peu,2_moyennement,2_moyennement,3_beaucoup,4_énormément,3_beaucoup,Non renseigné,Non renseigné,NA
1368,NA,femme,162.6313003700226,Oui,0_pas_du_tout,0_pas_du_tout,2_moyennement,2_moyennement,3_beaucoup,0_pas_du_tout,4_énormément,Non renseigné,NA
1369,NA,NA,NA,Non renseigné,Non renseigné,3_beaucoup,2_moyennement,Non renseigné,Non renseigné,2_moyennement,0_pas_du_tout,3_beaucoup,NA
1370,16,femme,158.5975924106149,Non,1_un peu,4_énormément,1_un peu,Non renseigné,2_moyennement,3_beaucoup,4_énormément,Non renseigné,NA
1371,NA,homme,173.26437168231132,Oui,Non renseigné,3_beaucoup,1_un peu,3_beaucoup,Non renseigné,Non renseigné,4_énormément,4_énormément,NA
1372,48,homme,172.04761380983473,Non renseigné,Non renseigné,3_beaucoup,1_un peu,2_moyennement,4_énormément,1_un peu,1_un peu,Non renseigné,NA
1373,22,NA,164.28785164123207,Non renseigné,4_énormément,2_moyennement,2_moyennement,0_pas_du_tout,2_moyennement,4_énormément,Non renseigné,Non renseigné,NA
1374,6,homme,110.25988904412304,Non renseigné,2_moyennement,3_beaucoup,0_pas_du_tout,0_pas_du_tout,1_un peu,3_beaucoup,4_énormément,2_moyennement,NA
1375,45,homme,167.8785012842531,Non,Non renseigné,3_beaucoup,2_moyennement,2_moyennement,Non renseigné,4_énormément,3_beaucoup,Non renseigné,NA
1376,66,femme,168.5123223255079,Non,0_pas_du_tout,1_un peu,0_pas_du_tout,3_beaucoup,4_énormément,1_un peu,3_beaucoup,Non renseigné,NA
1377,74,non binaire,NA,Non renseigné,0_pas_du_tout,Non renseigné,2_moyennement,0_pas_du_tout,3_beaucoup,4_énormément,Non renseigné,3_beaucoup,NA
1378,46,femme,170.2296131390302,Non,1_un peu,3_beaucoup,3_beaucoup,0_pas_du_tout,3_beaucoup,4_énormément,0_pas_du_tout,3_beaucoup,NA
1379,23,femme,161.2153307200386,Non,Non renseigné,1_un peu,Non renseigné,1_un peu,2_moyennement,3_beaucoup,Non renseigné,4_énormément,NA
1380,NA,NA,NA,Non renseigné,4_énormément,3_beaucoup,1_un peu,0_pas_du_tout,Non renseigné,2_moyennement,Non renseigné,4_énormément,NA
1381,8,femme,120.27106337377155,Non renseigné,2_moyennement,1_un peu,0_pas_du_tout,1_un peu,Non renseigné,4_énormément,Non renseigné,Non renseigné,NA
1382,19,femme,158.27101835414538,Non,4_énormément,3_beaucoup,0_pas_du_tout,1_un peu,1_un peu,4_énormément,Non renseigné,Non renseigné,NA
1383,42,non binaire,NA,Oui,2_moyennement,1_un peu,Non renseigné,3_beaucoup,2_moyennement,4_énormément,0_pas_du_tout,Non renseigné,NA
1384,NA,femme,162.23070089253025,Non renseigné,3_beaucoup,0_pas_du_tout,3_beaucoup,0_pas_du_tout,Non renseigné,1_un peu,4_énormément,Non renseigné,NA
1385,72,NA,176.08048864662396,Oui,1_un peu,1_un peu,2_moyennement,Non renseigné,1_un peu,3_beaucoup,1_un peu,Non renseigné,NA
1386,41,femme,167.11554603482207,Non renseigné,4_énormément,2_moyennement,2_moyennement,0_pas_du_tout,3_beaucoup,2_moyennement,Non renseigné,1_un peu,NA
1387,53,femme,170.67821484612014,Non,4_énormément,1_un peu,1_un peu,3_beaucoup,Non renseigné,1_un peu,Non renseigné,1_un peu,NA
1388,43,non binaire,NA,Non,2_moyennement,Non renseigné,Non renseigné,0_pas_du_tout,4_énormément,1_un peu,3_beaucoup,Non renseigné,NA
1389,61,femme,NA,Non,1_un peu,0_pas_du_tout,1_un peu,1_un peu,3_beaucoup,3_beaucoup,3_beaucoup,Non renseigné,NA
1390,17,homme,162.8368987538138,Oui,1_un peu,0_pas_du_tout,3_beaucoup,2_moyennement,1_un peu,4_énormément,4_énormément,Non renseigné,NA
1391,21,non binaire,NA,Non renseigné,1_un peu,Non renseigné,1_un peu,4_énormément,1_un peu,3_beaucoup,3_beaucoup,Non renseigné,NA
1392,NA,femme,162.14181814564085,Non renseigné,1_un peu,2_moyennement,3_beaucoup,0_pas_du_tout,4_énormément,0_pas_du_tout,0_pas_du_tout,4_énormément,NA
1393,33,femme,165.140908629058,Non renseigné,4_énormément,2_moyennement,4_énormément,0_pas_du_tout,2_moyennement,4_énormément,2_moyennement,4_énormément,NA
1394,50,femme,158.98909144516193,Non renseigné,3_beaucoup,3_beaucoup,2_moyennement,4_énormément,Non renseigné,3_beaucoup,0_pas_du_tout,Non renseigné,NA
1395,67,homme,166.6691471665395,Non renseigné,Non renseigné,2_moyennement,1_un peu,0_pas_du_tout,1_un peu,3_beaucoup,3_beaucoup,0_pas_du_tout,NA
1396,40,femme,163.33216587164978,Non renseigné,1_un peu,4_énormément,2_moyennement,Non renseigné,1_un peu,3_beaucoup,3_beaucoup,Non renseigné,NA
1397,78,femme,162.98585074772427,Non,Non renseigné,2_moyennement,4_énormément,1_un peu,2_moyennement,Non renseigné,1_un peu,Non renseigné,NA
1398,60,femme,170.1481834242682,Non renseigné,2_moyennement,2_moyennement,Non renseigné,0_pas_du_tout,3_beaucoup,1_un peu,4_énormément,Non renseigné,NA
1399,4,homme,101.40686275458401,Oui,0_pas_du_tout,4_énormément,1_un peu,4_énormément,2_moyennement,Non renseigné,3_beaucoup,Non renseigné,NA
1400,17,femme,165.95228804684402,Non,3_beaucoup,3_beaucoup,0_pas_du_tout,1_un peu,1_un peu,3_beaucoup,0_pas_du_tout,4_énormément,NA
1401,4,femme,98.89994509086556,Non,4_énormément,4_énormément,0_pas_du_tout,0_pas_du_tout,4_énormément,4_énormément,0_pas_du_tout,3_beaucoup,NA
1402,24,homme,161.9515842392699,Oui,2_moyennement,1_un peu,Non renseigné,Non renseigné,4_énormément,Non renseigné,2_moyennement,Non renseigné,NA
1403,40,femme,166.59169894545025,Oui,0_pas_du_tout,Non renseigné,0_pas_du_tout,0_pas_du_tout,1_un peu,4_énormément,Non renseigné,Non renseigné,NA
1404,37,femme,161.44772063934724,Non,3_beaucoup,Non renseigné,1_un peu,0_pas_du_tout,1_un peu,2_moyennement,1_un peu,Non renseigné,NA
1405,30,homme,173.11529179145413,Oui,4_énormément,0_pas_du_tout,3_beaucoup,0_pas_du_tout,4_énormément,3_beaucoup,0_pas_du_tout,Non renseigné,NA
1406,7,homme,115.5714538435424,Non renseigné,2_moyennement,2_moyennement,0_pas_du_tout,3_beaucoup,2_moyennement,3_beaucoup,1_un peu,Non renseigné,NA
1407,50,NA,NA,Non,0_pas_du_tout,2_moyennement,4_énormément,2_moyennement,Non renseigné,3_beaucoup,2_moyennement,Non renseigné,NA
1408,50,homme,172.6239334175238,Non renseigné,1_un peu,3_beaucoup,0_pas_du_tout,0_pas_du_tout,Non renseigné,1_un peu,0_pas_du_tout,Non renseigné,NA
1409,30,non binaire,NA,Oui,0_pas_du_tout,3_beaucoup,3_beaucoup,2_moyennement,2_moyennement,Non renseigné,3_beaucoup,Non renseigné,NA
1410,24,femme,155.20660552542034,Oui,1_un peu,4_énormément,2_moyennement,2_moyennement,3_beaucoup,3_beaucoup,1_un peu,Non renseigné,NA
1411,45,femme,162.92611341023212,Oui,Non renseigné,2_moyennement,1_un peu,1_un peu,4_énormément,1_un peu,1_un peu,Non renseigné,NA
1412,32,homme,172.91028849154108,Non renseigné,0_pas_du_tout,3_beaucoup,3_beaucoup,0_pas_du_tout,2_moyennement,1_un peu,Non renseigné,1_un peu,NA
1413,NA,femme,144.11542032802544,Non,4_énormément,0_pas_du_tout,1_un peu,0_pas_du_tout,1_un peu,3_beaucoup,0_pas_du_tout,Non renseigné,NA
1414,67,femme,158.53844023416806,Oui,4_énormément,4_énormément,Non renseigné,3_beaucoup,Non renseigné,3_beaucoup,Non renseigné,Non renseigné,NA
1415,69,homme,173.8192012236661,Oui,2_moyennement,2_moyennement,0_pas_du_tout,1_un peu,4_énormément,1_un peu,1_un peu,Non renseigné,NA
1416,NA,NA,158.71687036318517,Non renseigné,Non renseigné,0_pas_du_tout,1_un peu,3_beaucoup,4_énormément,Non renseigné,3_beaucoup,Non renseigné,NA
1417,54,NA,172.34251731048448,Oui,2_moyennement,Non renseigné,4_énormément,0_pas_du_tout,3_beaucoup,3_beaucoup,0_pas_du_tout,1_un peu,NA
1418,NA,homme,163.61439537187766,Oui,0_pas_du_tout,4_énormément,1_un peu,0_pas_du_tout,0_pas_du_tout,3_beaucoup,2_moyennement,Non renseigné,NA
1419,33,femme,166.19953410710053,Oui,4_énormément,3_beaucoup,2_moyennement,1_un peu,2_moyennement,3_beaucoup,2_moyennement,3_beaucoup,NA
1420,19,homme,176.26732375976763,Oui,Non renseigné,1_un peu,1_un peu,0_pas_du_tout,4_énormément,2_moyennement,4_énormément,3_beaucoup,NA
1421,5,homme,105.49993074494962,Non renseigné,0_pas_du_tout,Non renseigné,Non renseigné,0_pas_du_tout,0_pas_du_tout,Non renseigné,2_moyennement,Non renseigné,NA
1422,34,homme,171.31373036615747,Oui,2_moyennement,4_énormément,4_énormément,0_pas_du_tout,Non renseigné,3_beaucoup,Non renseigné,Non renseigné,NA
1423,18,NA,171.44557798930688,Oui,3_beaucoup,3_beaucoup,0_pas_du_tout,3_beaucoup,4_énormément,4_énormément,2_moyennement,Non renseigné,NA
1424,56,NA,165.8776836449696,Non,4_énormément,2_moyennement,4_énormément,2_moyennement,2_moyennement,4_énormément,3_beaucoup,4_énormément,NA
1425,78,femme,170.44374789300292,Non renseigné,2_moyennement,1_un peu,1_un peu,1_un peu,Non renseigné,3_beaucoup,1_un peu,Non renseigné,NA
1426,72,femme,164.89841244741848,Non,0_pas_du_tout,4_énormément,1_un peu,0_pas_du_tout,Non renseigné,4_énormément,Non renseigné,3_beaucoup,NA
1427,71,homme,166.4332413150267,Oui,3_beaucoup,2_moyennement,0_pas_du_tout,1_un peu,Non renseigné,4_énormément,4_énormément,4_énormément,NA
1428,20,femme,170.54360105376819,Oui,2_moyennement,0_pas_du_tout,NA,3_beaucoup,4_énormément,1_un peu,0_pas_du_tout,Non renseigné,NA
1429,43,femme,NA,Oui,3_beaucoup,3_beaucoup,0_pas_du_tout,0_pas_du_tout,Non renseigné,Non renseigné,2_moyennement,2_moyennement,NA
1430,61,homme,173.17621227117607,Oui,4_énormément,3_beaucoup,0_pas_du_tout,0_pas_du_tout,3_beaucoup,3_beaucoup,3_beaucoup,Non renseigné,NA
1431,NA,homme,119.96614677510979,Non renseigné,3_beaucoup,2_moyennement,1_un peu,Non renseigné,4_énormément,4_énormément,2_moyennement,Non renseigné,NA
1432,8,femme,121.06230079867159,Non renseigné,3_beaucoup,2_moyennement,1_un peu,2_moyennement,0_pas_du_tout,4_énormément,1_un peu,4_énormément,NA
1433,55,homme,170.09214862717255,Non,0_pas_du_tout,0_pas_du_tout,1_un peu,0_pas_du_tout,Non renseigné,2_moyennement,0_pas_du_tout,3_beaucoup,NA
1434,44,homme,172.9415403121999,Non renseigné,Non renseigné,4_énormément,0_pas_du_tout,1_un peu,4_énormément,4_énormément,1_un peu,2_moyennement,NA
1435,41,femme,173.43459838482136,Non renseigné,2_moyennement,4_énormément,1_un peu,4_énormément,4_énormément,0_pas_du_tout,3_beaucoup,Non renseigné,NA
1436,67,femme,166.041119478256,Non,3_beaucoup,2_moyennement,0_pas_du_tout,0_pas_du_tout,3_beaucoup,3_beaucoup,4_énormément,Non renseigné,NA
1437,NA,femme,NA,Non,3_beaucoup,3_beaucoup,0_pas_du_tout,0_pas_du_tout,2_moyennement,Non renseigné,4_énormément,1_un peu,NA
1438,47,femme,156.75240115872424,Non renseigné,3_beaucoup,1_un peu,Non renseigné,2_moyennement,1_un peu,Non renseigné,Non renseigné,Non renseigné,NA
1439,56,homme,179.4687232396765,Oui,3_beaucoup,2_moyennement,0_pas_du_tout,Non renseigné,Non renseigné,1_un peu,3_beaucoup,3_beaucoup,NA
1440,27,femme,157.55517625199263,Non renseigné,4_énormément,1_un peu,4_énormément,0_pas_du_tout,3_beaucoup,Non renseigné,0_pas_du_tout,2_moyennement,NA
1441,15,homme,156.88982291596878,Non renseigné,2_moyennement,1_un peu,Non renseigné,0_pas_du_tout,3_beaucoup,3_beaucoup,3_beaucoup,Non renseigné,NA
1442,64,femme,172.706897450859,Non,4_énormément,0_pas_du_tout,0_pas_du_tout,1_un peu,0_pas_du_tout,1_un peu,1_un peu,Non renseigné,NA
1443,53,homme,168.25801562825865,Non renseigné,2_moyennement,2_moyennement,1_un peu,0_pas_du_tout,Non renseigné,4_énormément,3_beaucoup,Non renseigné,NA
1444,NA,homme,125.18855908195155,Oui,1_un peu,1_un peu,Non renseigné,Non renseigné,2_moyennement,1_un peu,Non renseigné,Non renseigné,NA
1445,4,homme,102.11028941667966,Non renseigné,3_beaucoup,0_pas_du_tout,0_pas_du_tout,1_un peu,3_beaucoup,Non renseigné,4_énormément,Non renseigné,NA
1446,11,femme,133.4559172928822,Non renseigné,3_beaucoup,3_beaucoup,0_pas_du_tout,0_pas_du_tout,1_un peu,4_énormément,4_énormément,2_moyennement,NA
1447,40,homme,167.76025379014865,Oui,3_beaucoup,Non renseigné,1_un peu,3_beaucoup,4_énormément,3_beaucoup,Non renseigné,Non renseigné,NA
1448,8,homme,118.00859054366332,Oui,2_moyennement,1_un peu,2_moyennement,1_un peu,0_pas_du_tout,2_moyennement,1_un peu,0_pas_du_tout,NA
1449,30,homme,179.66459269410723,Non,2_moyennement,3_beaucoup,1_un peu,2_moyennement,Non renseigné,1_un peu,4_énormément,Non renseigné,NA
